CANCEL_RETURN_MESSAGE	ConfigProject
CANCEL_RETURN_MODE	ConfigProject
CANCEL_RETURN_NOTIFY	ConfigProject
CANCEL_RETURN_SKIP_OLYMPIAD	ConfigProject
CANCEL_RETURN_TIME_MS	ConfigProject
CATACOMBS_IN_ANY_PERIOD	ConfigProject
CHAMPION_ADENAS_REWARDS	ConfigNpcs
CHAMPION_ATK	ConfigNpcs
CHAMPION_AURA	ConfigNpcs
CHAMPION_FREQUENCY	ConfigNpcs
CHAMPION_HP	ConfigNpcs
CHAMPION_HP_REGEN	ConfigNpcs
CHAMPION_MATK	ConfigNpcs
CHAMPION_RATE_SP	ConfigNpcs
CHAMPION_RATE_XP	ConfigNpcs
CHAMPION_REWARD	ConfigNpcs
CHAMPION_REWARDS	ConfigNpcs
CHAMPION_REWARD_ID	ConfigNpcs
CHAMPION_REWARD_QTY	ConfigNpcs
CHAMPION_SEALSTONE_REWARDS	ConfigNpcs
CHAMPION_SPD_ATK	ConfigNpcs
CHAMPION_SPD_MATK	ConfigNpcs
CHAMPION_SPOIL_REWARDS	ConfigNpcs
CHAMP_MAX_LVL	ConfigNpcs
CHAMP_MIN_LVL	ConfigNpcs
CHARACTER_SELECT_TIME	ConfigServer
CHARSET	ConfigLanguage
CHAT_ALL_LEVEL	ConfigProject
CHAT_FILTER_CHARS	ConfigProject
CHAT_SHOUT_LEVEL	ConfigProject
CHAT_TELL_LEVEL	ConfigProject
CHAT_TRADE_LEVEL	ConfigProject
CH_MAX_ATTACKERS_NUMBER	ConfigSiege
CH_MINIMUM_CLAN_LEVEL	ConfigSiege
CLAN_ALLY_NAME_TEMPLATE	ConfigServer
CLAN_CREATE_DAYS	ConfigClans
CLAN_DISSOLVE_DAYS	ConfigClans
CLAN_JOIN_DAYS	ConfigClans
CLAN_MEMBERS_FOR_WAR	ConfigClans
CLAN_WAR_PENALTY_WHEN_ENDED	ConfigClans
CLASS_MASTER_SETTINGS	ConfigNpcs
CLASS_OVERLORD	ConfigProject
CLIENT_PACKETS	ConfigServer
CNAME_TEMPLATE	ConfigServer
COFFER_PRICE_AMOUNT	ConfigEvents
COFFER_PRICE_ID	ConfigEvents
COMMON_RECIPE_LIMIT	ConfigPlayers
COUNTRY_LOCALE_API_URL	ConfigLanguage
COUNTRY_LOCALE_AUTO_SET	ConfigLanguage
COUNTRY_LOCALE_ENABLE	ConfigLanguage
COUNTRY_LOCALE_NOTIFY	ConfigLanguage
COUNTRY_LOCALE_TIMEOUT_MS	ConfigLanguage
CP_REGEN_MULTIPLIER	ConfigPlayers
CREATE_ALLY_DAYS_WHEN_DISSOLVED	ConfigClans
CREATURE_COLLISION_AVOIDANCE_RADIUS	ConfigGeoengine
CREATURE_COLLISION_CHECK_RADIUS	ConfigGeoengine
CREATURE_COLLISION_PUSH_FORCE	ConfigGeoengine
CREATURE_SEE	ConfigProject
CS_EXPREG1_FEE	ConfigClans
CS_EXPREG2_FEE	ConfigClans
CS_EXPREG3_FEE	ConfigClans
CS_EXPREG4_FEE	ConfigClans
CS_EXPREG_FEE_RATIO	ConfigClans
CS_HPREG1_FEE	ConfigClans
CS_HPREG2_FEE	ConfigClans
CS_HPREG3_FEE	ConfigClans
CS_HPREG4_FEE	ConfigClans
CS_HPREG5_FEE	ConfigClans
CS_HPREG_FEE_RATIO	ConfigClans
CS_MPREG1_FEE	ConfigClans
CS_MPREG2_FEE	ConfigClans
CS_MPREG3_FEE	ConfigClans
CS_MPREG4_FEE	ConfigClans
CS_MPREG_FEE_RATIO	ConfigClans
CS_SUPPORT1_FEE	ConfigClans
CS_SUPPORT2_FEE	ConfigClans
CS_SUPPORT3_FEE	ConfigClans
CS_SUPPORT4_FEE	ConfigClans
CS_SUPPORT_FEE_RATIO	ConfigClans
CS_TELE1_FEE	ConfigClans
CS_TELE2_FEE	ConfigClans
CS_TELE_FEE_RATIO	ConfigClans
CTF_DOORS_IDS_TO_CLOSE	ConfigEvents
CTF_DOORS_IDS_TO_OPEN	ConfigEvents
CTF_EVENT_CAPTURE_SKILL	ConfigEvents
CTF_EVENT_EFFECTS_REMOVAL	ConfigEvents
CTF_EVENT_ENABLED	ConfigEvents
CTF_EVENT_FIGHTER_BUFFS	ConfigEvents
CTF_EVENT_INTERVAL	ConfigEvents
CTF_EVENT_MAGE_BUFFS	ConfigEvents
CTF_EVENT_MAX_LVL	ConfigEvents
CTF_EVENT_MAX_PARTICIPANTS_PER_IP	ConfigEvents
CTF_EVENT_MAX_PLAYERS_IN_TEAMS	ConfigEvents
CTF_EVENT_MIN_LVL	ConfigEvents
CTF_EVENT_MIN_PLAYERS_IN_TEAMS	ConfigEvents
CTF_EVENT_PARTICIPATION_FEE	ConfigEvents
CTF_EVENT_PARTICIPATION_NPC_COORDINATES	ConfigEvents
CTF_EVENT_PARTICIPATION_NPC_ID	ConfigEvents
CTF_EVENT_PARTICIPATION_TIME	ConfigEvents
CTF_EVENT_POTIONS_ALLOWED	ConfigEvents
CTF_EVENT_RESPAWN_TELEPORT_DELAY	ConfigEvents
CTF_EVENT_REWARDS	ConfigEvents
CTF_EVENT_RUNNING_TIME	ConfigEvents
CTF_EVENT_SCROLL_ALLOWED	ConfigEvents
CTF_EVENT_START_LEAVE_TELEPORT_DELAY	ConfigEvents
CTF_EVENT_SUMMON_BY_ITEM_ALLOWED	ConfigEvents
CTF_EVENT_TARGET_TEAM_MEMBERS_ALLOWED	ConfigEvents
CTF_EVENT_TEAM_1_COORDINATES	ConfigEvents
CTF_EVENT_TEAM_1_FLAG	ConfigEvents
CTF_EVENT_TEAM_1_FLAG_COORDINATES	ConfigEvents
CTF_EVENT_TEAM_1_HEADQUARTERS_ID	ConfigEvents
CTF_EVENT_TEAM_1_NAME	ConfigEvents
CTF_EVENT_TEAM_2_COORDINATES	ConfigEvents
CTF_EVENT_TEAM_2_FLAG	ConfigEvents
CTF_EVENT_TEAM_2_FLAG_COORDINATES	ConfigEvents
CTF_EVENT_TEAM_2_HEADQUARTERS_ID	ConfigEvents
CTF_EVENT_TEAM_2_NAME	ConfigEvents
CTF_NPC_LOC_NAME	ConfigEvents
CTF_REWARD_TEAM_TIE	ConfigEvents
CUSTOM_BUFFER_MANAGER_NPC	ConfigProject
CUSTOM_TIME_BUFF	ConfigProject
DATE_FORMAT	ConfigProject
DEATH_PENALTY_CHANCE	ConfigPlayers
DEBUG_MELEE_ATTACK	ConfigNpcs
DEEPBLUE_DROP_RULES	ConfigPlayers
DEEPL_AUTH_KEY	ConfigTranslator
DEEP_CONTEXT_STRING	ConfigTranslator
DEFAULT_ACCESS_LEVEL	ConfigPlayers
DEFAULT_LOCALE	ConfigLanguage
DEFAULT_SEE_RANGE	ConfigNpcs
DELETE_DAYS	ConfigServer
DEVELOPER	ConfigServer
DISABLE_ID_CLASSES_DM	ConfigEvents
DISABLE_ID_CLASSES_LM	ConfigEvents
DISABLE_ID_CLASSES_STRING_DM	ConfigEvents
DISABLE_ID_CLASSES_STRING_LM	ConfigEvents
DISABLE_ID_CLASSES_STRING_TVT	ConfigEvents
DISABLE_ID_CLASSES_TVT	ConfigEvents
DIVINE_SP_BOOK_NEEDED	ConfigPlayers
DM_DOORS_IDS_TO_CLOSE	ConfigEvents
DM_DOORS_IDS_TO_OPEN	ConfigEvents
DM_EVENT_EFFECTS_REMOVAL	ConfigEvents
DM_EVENT_ENABLED	ConfigEvents
DM_EVENT_FIGHTER_BUFFS	ConfigEvents
DM_EVENT_INTERVAL	ConfigEvents
DM_EVENT_MAGE_BUFFS	ConfigEvents
DM_EVENT_MAX_LVL	ConfigEvents
DM_EVENT_MAX_PARTICIPANTS_PER_IP	ConfigEvents
DM_EVENT_MAX_PLAYERS	ConfigEvents
DM_EVENT_MIN_LVL	ConfigEvents
DM_EVENT_MIN_PLAYERS	ConfigEvents
DM_EVENT_PARTICIPATION_FEE	ConfigEvents
DM_EVENT_PARTICIPATION_NPC_COORDINATES	ConfigEvents
DM_EVENT_PARTICIPATION_NPC_ID	ConfigEvents
DM_EVENT_PARTICIPATION_TIME	ConfigEvents
DM_EVENT_PLAYER_COORDINATES	ConfigEvents
DM_EVENT_POTIONS_ALLOWED	ConfigEvents
DM_EVENT_RESPAWN_TELEPORT_DELAY	ConfigEvents
DM_EVENT_REWARDS	ConfigEvents
DM_EVENT_RUNNING_TIME	ConfigEvents
DM_EVENT_SCROLL_ALLOWED	ConfigEvents
DM_EVENT_START_LEAVE_TELEPORT_DELAY	ConfigEvents
DM_EVENT_SUMMON_BY_ITEM_ALLOWED	ConfigEvents
DM_NPC_LOC_NAME	ConfigEvents
DM_REWARD_FIRST_PLAYERS	ConfigEvents
DM_REWARD_PLAYERS_TIE	ConfigEvents
DM_SHOW_TOP_RANK	ConfigEvents
DM_TOP_RANK	ConfigEvents
DONATE_CNAME_TEMPLATE	ConfigServer
DONATION_ALLOWED_EMAILS	ConfigDonation
DONATION_BINANCE_API_KEY	ConfigDonation
DONATION_BINANCE_CURRENCY_TASK_INTERVAL	ConfigDonation
DONATION_BINANCE_DROPDOWN	ConfigDonation
DONATION_BINANCE_EXPIRATION_TIME	ConfigDonation
DONATION_BINANCE_FIAT_CURRENCY	ConfigDonation
DONATION_BINANCE_MAIL	ConfigDonation
DONATION_BINANCE_PAY	ConfigDonation
DONATION_BINANCE_PAY_CURRENCY	ConfigDonation
DONATION_BINANCE_PRICE	ConfigDonation
DONATION_BINANCE_SECRET_KEY	ConfigDonation
DONATION_CALCULATOR	ConfigDonation
DONATION_CHECK_TIME	ConfigDonation
DONATION_CURRENCY_AWESOMEAPI	ConfigDonation
DONATION_CURRENCY_CB_API_KEY	ConfigDonation
DONATION_CURRENCY_TASK_INTERVAL	ConfigDonation
DONATION_DELETE_INACTIVE	ConfigDonation
DONATION_DELETE_PAYMENT_DATA	ConfigDonation
DONATION_DROPDOWN	ConfigDonation
DONATION_ENABLED	ConfigDonation
DONATION_HIDE_ENDED	ConfigDonation
DONATION_MAILER_ADDRESS	ConfigDonation
DONATION_MAILER_TEMPLATE	ConfigDonation
DONATION_MAILER_TOKEN	ConfigDonation
DONATION_MAXIMUM_NUMBER_EMAILS	ConfigDonation
DONATION_MP_CURRENCIES	ConfigDonation
DONATION_MP_CURRENCY	ConfigDonation
DONATION_MP_LINK	ConfigDonation
DONATION_MP_LINK_DROPDOWN	ConfigDonation
DONATION_MP_LINK_EXPIRATION_TIME	ConfigDonation
DONATION_MP_LINK_MAIL	ConfigDonation
DONATION_MP_LINK_PRICE	ConfigDonation
DONATION_MP_PIX	ConfigDonation
DONATION_MP_PIX_ACCOUNT_BANK	ConfigDonation
DONATION_MP_PIX_ACCOUNT_CPF	ConfigDonation
DONATION_MP_PIX_ACCOUNT_OWNER	ConfigDonation
DONATION_MP_PIX_DROPDOWN	ConfigDonation
DONATION_MP_PIX_EXPIRATION_TIME	ConfigDonation
DONATION_MP_PIX_MAIL	ConfigDonation
DONATION_MP_PIX_PRICE	ConfigDonation
DONATION_MP_TOKEN	ConfigDonation
DONATION_PAYPAL_ACCOUNT_EMAIL	ConfigDonation
DONATION_PAYPAL_CLIENT_ID	ConfigDonation
DONATION_PAYPAL_CLIENT_SECRET	ConfigDonation
DONATION_PAYPAL_CURRENCIES	ConfigDonation
DONATION_PAYPAL_CURRENCY	ConfigDonation
DONATION_PAYPAL_DROPDOWN	ConfigDonation
DONATION_PAYPAL_LINK	ConfigDonation
DONATION_PAYPAL_LINK_EXPIRATION_TIME	ConfigDonation
DONATION_PAYPAL_LOGO_IMAGE	ConfigDonation
DONATION_PAYPAL_MAIL	ConfigDonation
DONATION_PAYPAL_NOTE_MSG	ConfigDonation
DONATION_PAYPAL_PHONE_CODE	ConfigDonation
DONATION_PAYPAL_PHONE_NUMBER	ConfigDonation
DONATION_PAYPAL_PRICE	ConfigDonation
DONATION_PAYPAL_SANDBOX_ENABLED	ConfigDonation
DONATION_PAYPAL_WEBSITE	ConfigDonation
DONATION_PAY_TIME	ConfigDonation
DONATION_PURCHASABLE_ITEM	ConfigDonation
DONATION_REQUIRE_TERMS	ConfigDonation
DONATION_SERVER_NAME	ConfigDonation
DO_NOT_TRANSLATE	ConfigTranslator
DROP_ITEMS	ConfigServer
DROP_ITEM_TIME	ConfigServer
DUALBOX_CHECK_MAX_OFFLINEPLAY_PER_IP	ConfigProject
DUALBOX_CHECK_MAX_OFFLINEPLAY_PREMIUM_PER_IP	ConfigProject
DUALBOX_CHECK_MAX_OLYMPIAD_PARTICIPANTS_PER_IP	ConfigProject
DUALBOX_CHECK_MAX_PLAYERS_PER_IP	ConfigProject
DUALBOX_COUNT_OFFLINE_TRADERS	ConfigProject
DWARF_RECIPE_LIMIT	ConfigPlayers
DYNAMIC_XP	ConfigRates
DYNAMIC_XP_RATES	ConfigRates
EFFECT_CANCELING	ConfigPlayers
ENABLED_AUCTION	ConfigProject
ENABLE_BOUNDARY_CELL_PENALTY	ConfigGeoengine
ENABLE_CLIENT_SIDE_PREDICTION	ConfigGeoengine
ENABLE_COMMAND_GOLDBAR	ConfigProject
ENABLE_COMMUNITY_BOARD	ConfigServer
ENABLE_CONSOLE_LOG	ConfigProtection
ENABLE_CREATURE_COLLISION	ConfigGeoengine
ENABLE_CUSTOM_BBS	ConfigServer
ENABLE_FALLING_DAMAGE	ConfigServer
ENABLE_GUARD_CHAT	ConfigNpcs
ENABLE_MENU	ConfigProject
ENABLE_MISSION	ConfigProject
ENABLE_MODIFY_SKILL_DURATION	ConfigProject
ENABLE_NPC_MOVEMENT_OPTIMIZATION	ConfigGeoengine
ENABLE_OFFLINE_FARM_COMMAND	ConfigProject
ENABLE_ONLINE_COMMAND	ConfigProject
ENABLE_PATHFINDING_CACHE	ConfigGeoengine
ENABLE_PATH_SMOOTHING	ConfigGeoengine
ENABLE_PIX_MOD	ConfigDonation
ENABLE_REAL_TIME_OBSTACLE_AVOIDANCE	ConfigGeoengine
ENABLE_SMOOTH_OBSTACLE_AVOIDANCE	ConfigGeoengine
ENTER_ANAKAZEL	ConfigProject
EPIC_BOSS_LIST	ConfigNpcs
EPIC_BOSS_TELEPORT_ENABLED	ConfigProject
EQUIPABLE_ITEM_AUTO_DESTROY_TIME	ConfigServer
ES_SP_BOOK_NEEDED	ConfigPlayers
EVENT_COMMANDS	ConfigEvents
EXPERTISE_PENALTY	ConfigPlayers
FAKE_ONLINE_AMOUNT	ConfigProject
FAST_CONNECTION_LIMIT	ConfigLogin
FAST_CONNECTION_TIME	ConfigLogin
FESTIVAL_MIN_PLAYER	ConfigEvents
FILTER_LIST	ConfigProject
FISH_CHAMPIONSHIP_REWARD_1	ConfigEvents
FISH_CHAMPIONSHIP_REWARD_2	ConfigEvents
FISH_CHAMPIONSHIP_REWARD_3	ConfigEvents
FISH_CHAMPIONSHIP_REWARD_4	ConfigEvents
FISH_CHAMPIONSHIP_REWARD_5	ConfigEvents
FISH_CHAMPIONSHIP_REWARD_ITEM	ConfigEvents
FLOOD_PROTECTION	ConfigLogin
FREE_TELEPORT	ConfigNpcs
FREIGHT_PRICE	ConfigPlayers
FREIGHT_SLOTS	ConfigPlayers
FRINTEZZA_MAXIMUM_ALLOWED_PLAYERS	ConfigNpcs
FRINTEZZA_MAXIMUM_PARTIES	ConfigNpcs
FRINTEZZA_MINIMUM_ALLOWED_PLAYERS	ConfigNpcs
FRINTEZZA_MINIMUM_PARTIES	ConfigNpcs
FS_PARTY_MEMBER_COUNT	ConfigEvents
GAMESERVER_HOSTNAME	ConfigServer
GAMESERVER_LOGIN_HOSTNAME	ConfigServer
GAMESERVER_LOGIN_PORT	ConfigServer
GAMESERVER_PORT	ConfigServer
GAME_SUBCLASS_EVERYWHERE	ConfigProject
GEODATA_PATH	ConfigGeoengine
GEODATA_TYPE	ConfigGeoengine
GEOENGINE_CACHE_SIZE	ConfigGeoengine
GEO_HEIGHT_TOLERANCE	ConfigGeoengine
GET_CLIENT_HWID	ConfigProtection
GLOBAL_CHAT	ConfigProject
GLOBAL_CHAT_TIME	ConfigServer
GMAUDIT	ConfigServer
GM_HERO_AURA	ConfigPlayers
GM_STARTUP_AUTO_LIST	ConfigPlayers
GM_STARTUP_BLOCK_ALL	ConfigPlayers
GM_STARTUP_INVISIBLE	ConfigPlayers
GM_STARTUP_INVULNERABLE	ConfigPlayers
GRANDBOSS_HP_MULTIPLIER	ConfigNpcs
GRANDBOSS_MATK_MULTIPLIER	ConfigNpcs
GRANDBOSS_MDEF_MULTIPLIER	ConfigNpcs
GRANDBOSS_MP_MULTIPLIER	ConfigNpcs
GRANDBOSS_PATK_MULTIPLIER	ConfigNpcs
GRANDBOSS_PDEF_MULTIPLIER	ConfigNpcs
GRANDBOSS_RATE_SP	ConfigRates
GRANDBOSS_RATE_XP	ConfigRates
GRAND_BOSS_RESPAWN_BASE_MS	ConfigProject
GRAND_BOSS_RESPAWN_OVERRIDES	ConfigProject
GRAND_BOSS_RESPAWN_RANDOM_MS	ConfigProject
GUARD_ATTACK_AGGRO_MOB	ConfigNpcs
GUARD_CHATTY_CHANCE	ConfigNpcs
GUARD_CHAT_RANGE	ConfigNpcs
GUARD_CLIENT_CRYPT	ConfigProtection
GUARD_CLIENT_CRYPT_KEY	ConfigProtection
GUARD_SAY_AGGRO_PERIOD	ConfigNpcs
GUARD_SAY_NORMAL_CHANCE	ConfigNpcs
GUARD_SAY_NORMAL_PERIOD	ConfigNpcs
GUARD_SERVER_CRYPT	ConfigProtection
GUARD_SERVER_CRYPT_KEY	ConfigProtection
HEAL_BLOCK_MESSAGE	ConfigBossHeal
HERB_AUTO_DESTROY_TIME	ConfigServer
HERO_VOICE_TIME	ConfigServer
HEURISTIC_WEIGHT	ConfigGeoengine
HEX_ID	ConfigHexId
HIT_TIME	ConfigProject
HOSTNAME	ConfigServer
HP_POTION_ITEM_ID	ConfigProject
HP_REGEN_MULTIPLIER	ConfigPlayers
IGNORE_AGATHIONS	ConfigProject
IGNORE_CHESTS	ConfigProject
IGNORE_RAID_BOSSES	ConfigProject
IGNORE_RAID_MINIONS	ConfigProject
INFINITY_ARROWS	ConfigProject
INFINITY_ARROWS_PREMIUM_ONLY	ConfigProject
INFINITY_SS	ConfigProject
INFINITY_SS_PREMIUM_ONLY	ConfigProject
INSTANT_THREAD_POOL_COUNT	ConfigServer
INVENTORY_MAXIMUM_DWARF	ConfigPlayers
INVENTORY_MAXIMUM_NO_DWARF	ConfigPlayers
INVENTORY_MAXIMUM_PET	ConfigPlayers
IS_CRAFTING_ENABLED	ConfigPlayers
ITEMS_GC_CLEANUP_ENABLED	ConfigServer
ITEMS_GC_CLEANUP_TIME_MS	ConfigServer
ITEM_AUTO_DESTROY_TIME	ConfigServer
ITEM_TIME	ConfigServer
KARMA_AWARD_PK_KILL	ConfigPlayers
KARMA_DROP_GM	ConfigPlayers
KARMA_DROP_LIMIT	ConfigRates
KARMA_NONDROPPABLE_ITEMS	ConfigPlayers
KARMA_NONDROPPABLE_PET_ITEMS	ConfigPlayers
KARMA_PK_LIMIT	ConfigPlayers
KARMA_PLAYER_CAN_SHOP	ConfigPlayers
KARMA_PLAYER_CAN_TELEPORT	ConfigPlayers
KARMA_PLAYER_CAN_TRADE	ConfigPlayers
KARMA_PLAYER_CAN_USE_GK	ConfigPlayers
KARMA_PLAYER_CAN_USE_WH	ConfigPlayers
KARMA_RATE_DROP	ConfigRates
KARMA_RATE_DROP_EQUIP	ConfigRates
KARMA_RATE_DROP_EQUIP_WEAPON	ConfigRates
KARMA_RATE_DROP_ITEM	ConfigRates
KILLS_COUNTER	ConfigProject
KILLS_COUNTER_RANDOMIZATION	ConfigProject
L2WALKER_PROTECTION	ConfigServer
LIFE_CRYSTAL_NEEDED	ConfigPlayers
LIST_RESTRICTED_CHAR_NAMES	ConfigProject
LM_DOORS_IDS_TO_CLOSE	ConfigEvents
LM_DOORS_IDS_TO_OPEN	ConfigEvents
LM_EVENT_EFFECTS_REMOVAL	ConfigEvents
LM_EVENT_ENABLED	ConfigEvents
LM_EVENT_FIGHTER_BUFFS	ConfigEvents
LM_EVENT_HERO	ConfigEvents
LM_EVENT_INTERVAL	ConfigEvents
LM_EVENT_MAGE_BUFFS	ConfigEvents
LM_EVENT_MAX_LVL	ConfigEvents
LM_EVENT_MAX_PARTICIPANTS_PER_IP	ConfigEvents
LM_EVENT_MAX_PLAYERS	ConfigEvents
